,outlet_id,balance,total_quantity,total_price,order_frequency_avg,days_late_delivery_avg,days_until_delivery_avg,ordering_pattern_mode,high_qty_high_amt,high_qty_less_amt,less_qty_high_amt,less_qty_less_amt,beat_name,city,pin,state,outletcategory
206,5119,19499,18,1793,21,0,0,Regular,8,0,0,0,Indapur 1,Indapur,413106.0,MAHARASHTRA,Kirana / Grocery / General Store
207,5120,50601,20,2179,14,0,0,Regular,12,0,0,0,Indapur 1,Indapur,413106.0,MAHARASHTRA,Kirana / Grocery / General Store
208,5122,35509,16,1762,15,0,0,Frequent,9,0,1,0,Indapur 1,Indapur,413106.0,MAHARASHTRA,Kirana / Grocery / General Store
209,5123,33170,15,1688,17,0,0,Regular,8,0,1,0,Indapur 1,Indapur,413106.0,MAHARASHTRA,Kirana / Grocery / General Store
210,5124,29793,18,1821,16,0,0,Regular,6,0,0,0,Indapur 1,Indapur,413106.0,MAHARASHTRA,Kirana / Grocery / General Store
211,5125,12243,24,2448,28,0,0,Infrequent,5,0,0,0,Indapur 1,Indapur,413106.0,MAHARASHTRA,Kirana / Grocery / General Store
212,5127,5987,20,1995,23,0,0,Infrequent,3,0,0,0,Indapur 1,Indapur,413106.0,MAHARASHTRA,Kirana / Grocery / General Store
213,5128,86719,23,3028,11,0,0,Frequent,14,0,2,0,Indapur 1,Indapur,413106.0,MAHARASHTRA,Kirana / Grocery / General Store
214,5131,14176,18,1828,17,0,0,Regular,9,0,0,0,Indapur 1,Indapur,413106.0,MAHARASHTRA,Kirana / Grocery / General Store
215,5132,39298,18,1778,18,0,0,Regular,10,0,0,0,Indapur 1,Indapur,413106.0,MAHARASHTRA,Kirana / Grocery / General Store
216,5133,0,18,1770,24,0,0,Regular,6,0,0,0,Indapur 1,,,,
217,5134,20599,16,1665,14,0,0,Regular,10,0,0,0,Indapur 1,Indapur,413106.0,MAHARASHTRA,Kirana / Grocery / General Store
218,5135,33228,20,2043,18,0,0,Frequent,6,0,0,0,Indapur 1,Indapur,413106.0,MAHARASHTRA,Kirana / Grocery / General Store
219,5136,38635,15,1682,13,0,0,Frequent,11,0,1,0,Indapur 1,Indapur,413106.0,MAHARASHTRA,Kirana / Grocery / General Store
220,5138,21990,16,1611,14,0,0,Frequent,6,0,0,0,Indapur 1,Indapur,413106.0,MAHARASHTRA,Kirana / Grocery / General Store
221,5139,29277,20,2057,16,0,0,Regular,11,0,0,0,Indapur 1,Indapur,413106.0,MAHARASHTRA,Kirana / Grocery / General Store
222,5140,0,19,2026,15,0,0,Frequent,10,0,1,0,Indapur 1,,,,
223,5141,56939,24,2684,20,0,0,Frequent,8,0,0,0,Indapur 1,Indapur,413106.0,MAHARASHTRA,Kirana / Grocery / General Store
224,5142,37409,20,2000,16,0,0,Regular,9,0,0,0,Indapur 1,Indapur,413106.0,MAHARASHTRA,Kirana / Grocery / General Store
225,5143,51568,16,1817,16,0,0,Regular,10,0,1,0,Indapur 1,Indapur,413106.0,MAHARASHTRA,Kirana / Grocery / General Store
226,5145,10382,20,1956,19,0,0,Regular,6,0,0,0,Indapur 1,Indapur,413106.0,MAHARASHTRA,Kirana / Grocery / General Store
227,5147,27921,25,1669,16,0,0,Frequent,11,0,0,0,Indapur 1,Indapur,413106.0,MAHARASHTRA,Kirana / Grocery / General Store
228,5148,19936,12,1904,23,0,0,Frequent,6,0,1,0,Indapur 1,Indapur,413106.0,MAHARASHTRA,Kirana / Grocery / General Store
229,5149,37272,15,1563,18,0,0,Frequent,10,0,0,0,Indapur 1,Indapur,413106.0,MAHARASHTRA,Kirana / Grocery / General Store
230,5150,15047,24,2349,44,0,0,Occasional,3,0,0,0,Indapur 1,Indapur,413106.0,MAHARASHTRA,Bakery / Sweets & Snacks Shop / Juice Center
231,5151,36041,35,1660,19,0,0,Frequent,3,0,0,1,Walchandnagar,Indapur,413104.0,MAHARASHTRA,Kirana / Grocery / General Store
232,5152,0,16,1597,21,0,0,Infrequent,3,0,0,0,Walchandnagar,,,,
233,5153,190888,19,6283,8,0,0,Frequent,8,0,12,0,Walchandnagar,Indapur,413104.0,MAHARASHTRA,Kirana / Grocery / General Store
234,5154,68767,8,2600,20,0,0,Regular,4,0,3,0,Walchandnagar,Indapur,413104.0,MAHARASHTRA,Kirana / Grocery / General Store
235,5155,12017,13,1416,23,0,0,Regular,4,0,0,1,Walchandnagar,Indapur,413104.0,MAHARASHTRA,Kirana / Grocery / General Store
236,5157,53026,12,2245,44,0,0,Occasional,2,0,1,0,Walchandnagar,Indapur,413104.0,MAHARASHTRA,Kirana / Grocery / General Store
237,5160,8092,18,1587,30,0,0,Frequent,3,0,0,0,Walchandnagar,Indapur,413104.0,MAHARASHTRA,Kirana / Grocery / General Store
238,5162,0,34,1419,18,0,0,Infrequent,3,0,0,0,Walchandnagar,,,,
239,5163,53532,12,1193,16,0,0,Regular,5,0,0,0,Walchandnagar,Indapur,413104.0,MAHARASHTRA,Kirana / Grocery / General Store
240,5164,49147,22,2774,23,0,0,Infrequent,2,0,1,0,Walchandnagar,Indapur,413104.0,MAHARASHTRA,Kirana / Grocery / General Store
241,5165,143161,8,5213,15,0,0,Frequent,6,0,5,0,Walchandnagar,Indapur,413104.0,MAHARASHTRA,Kirana / Grocery / General Store
242,5166,208255,24,4178,7,0,0,Frequent,17,0,6,0,Walchandnagar,Indapur,413104.0,MAHARASHTRA,Kirana / Grocery / General Store
243,5167,91667,18,2204,17,0,0,Frequent,5,0,1,2,Walchandnagar,Indapur,413104.0,MAHARASHTRA,Kirana / Grocery / General Store
244,5168,148354,12,2941,9,0,0,Frequent,9,0,9,1,Walchandnagar,Indapur,413104.0,MAHARASHTRA,Kirana / Grocery / General Store
245,5169,56725,12,1218,35,0,0,Occasional,3,0,0,0,Walchandnagar,Indapur,413104.0,MAHARASHTRA,Kirana / Grocery / General Store
246,5170,35096,27,2852,12,0,0,Regular,4,0,0,0,Walchandnagar,Indapur,413104.0,MAHARASHTRA,Kirana / Grocery / General Store
247,5171,207586,42,4606,7,0,0,Frequent,24,0,1,0,Walchandnagar,Indapur,413104.0,MAHARASHTRA,Kirana / Grocery / General Store
248,5172,97166,21,1583,15,0,0,Regular,9,0,0,2,Walchandnagar,Indapur,413104.0,MAHARASHTRA,Kirana / Grocery / General Store
249,5173,64419,7,1233,14,0,0,Frequent,3,0,1,8,Walchandnagar,Indapur,413104.0,MAHARASHTRA,Kirana / Grocery / General Store
250,5174,67483,10,2554,14,0,0,Frequent,6,0,2,0,Walchandnagar,Indapur,413104.0,MAHARASHTRA,Kirana / Grocery / General Store
251,5176,61207,14,2328,30,0,0,Occasional,5,0,0,0,Walchandnagar,Indapur,413104.0,MAHARASHTRA,Kirana / Grocery / General Store
252,5177,19304,18,1526,21,0,0,Infrequent,3,0,0,0,Walchandnagar,Indapur,413104.0,MAHARASHTRA,Kirana / Grocery / General Store
253,5179,27741,19,2508,22,0,0,Frequent,4,0,2,0,Walchandnagar,Indapur,413104.0,MAHARASHTRA,Kirana / Grocery / General Store
254,5180,150192,32,3315,7,0,0,Frequent,24,0,0,1,Bhavaninagar,Indapur,413104.0,MAHARASHTRA,Kirana / Grocery / General Store
255,5181,190417,30,5626,9,0,0,Frequent,13,0,5,0,Bhavaninagar,Indapur,413104.0,MAHARASHTRA,Kirana / Grocery / General Store
256,5182,35802,32,2379,18,0,0,Regular,8,1,0,0,Bhavaninagar,Indapur,413104.0,MAHARASHTRA,Kirana / Grocery / General Store
257,5183,54932,12,2040,14,0,0,Regular,6,0,4,1,Bhavaninagar,Indapur,413104.0,MAHARASHTRA,Kirana / Grocery / General Store
258,5184,64147,12,2420,26,0,0,Occasional,3,0,2,0,Bhavaninagar,Indapur,413104.0,MAHARASHTRA,Kirana / Grocery / General Store
259,5185,68335,13,1422,14,0,0,Frequent,9,0,0,0,Bhavaninagar,Indapur,413104.0,MAHARASHTRA,Kirana / Grocery / General Store
260,5186,14810,18,1851,17,0,0,Regular,8,0,0,0,Bhavaninagar,Indapur,413104.0,MAHARASHTRA,Kirana / Grocery / General Store
261,5187,178684,13,3953,8,0,0,Frequent,12,0,9,0,Bhavaninagar,Indapur,413104.0,MAHARASHTRA,Kirana / Grocery / General Store
262,5188,6952,18,1521,42,0,0,Occasional,3,0,0,0,Bhavaninagar,Indapur,413104.0,MAHARASHTRA,Kirana / Grocery / General Store
263,5190,6334,9,1280,33,0,0,Regular,3,0,1,0,Bhavaninagar,Indapur,413104.0,MAHARASHTRA,Kirana / Grocery / General Store
264,5191,11043,18,1840,19,0,0,Regular,6,0,0,0,Bhavaninagar,Indapur,413104.0,MAHARASHTRA,Kirana / Grocery / General Store
265,5192,6917,8,1356,32,0,0,Regular,2,0,1,2,Bhavaninagar,Indapur,413104.0,MAHARASHTRA,Kirana / Grocery / General Store
266,5193,11828,18,1821,22,0,0,Regular,4,0,0,0,Bhavaninagar,Indapur,413104.0,MAHARASHTRA,Kirana / Grocery / General Store
267,5194,129002,17,2535,8,0,0,Frequent,20,0,0,0,Bhavaninagar,Indapur,413104.0,MAHARASHTRA,Kirana / Grocery / General Store
268,5195,2414,12,1207,21,0,0,Infrequent,2,0,0,0,Bhavaninagar,Indapur,413104.0,MAHARASHTRA,Kirana / Grocery / General Store
269,5196,109453,19,2036,15,0,0,Frequent,10,0,0,0,Bhavaninagar,Indapur,413104.0,MAHARASHTRA,Kirana / Grocery / General Store
270,5197,202093,46,5625,8,0,0,Frequent,17,0,3,0,Bhavaninagar,Indapur,413104.0,MAHARASHTRA,Kirana / Grocery / General Store
271,5198,271931,28,7199,8,0,0,Frequent,12,0,8,0,Bhavaninagar,Indapur,413104.0,MAHARASHTRA,Kirana / Grocery / General Store
272,5199,422762,26,12839,7,0,0,Frequent,14,0,11,0,Bhavaninagar,Indapur,413104.0,MAHARASHTRA,Kirana / Grocery / General Store
273,5200,57931,27,1980,17,0,0,Frequent,9,0,0,0,Bhavaninagar,Indapur,413104.0,MAHARASHTRA,Kirana / Grocery / General Store
274,5201,101991,13,2075,8,0,0,Frequent,16,0,4,0,Bhavaninagar,Indapur,413104.0,MAHARASHTRA,Kirana / Grocery / General Store
275,5202,21302,16,2026,44,0,0,Occasional,3,0,0,0,Bhavaninagar,Indapur,413104.0,MAHARASHTRA,Kirana / Grocery / General Store
276,5203,3368,22,1684,14,0,0,Infrequent,1,1,0,0,Bhavaninagar,Indapur,413104.0,MAHARASHTRA,Kirana / Grocery / General Store
277,5204,10941,13,1475,19,0,0,Regular,3,0,0,1,Bhavaninagar,Indapur,413104.0,MAHARASHTRA,Kirana / Grocery / General Store
278,5205,24768,13,1414,22,0,0,Regular,4,0,0,1,Bhavaninagar,Indapur,413104.0,MAHARASHTRA,Kirana / Grocery / General Store
279,5206,49050,13,1346,20,0,0,Regular,8,0,0,0,Bhavaninagar,Indapur,413104.0,MAHARASHTRA,Kirana / Grocery / General Store
280,5207,83227,11,1973,14,0,0,Regular,10,0,1,1,Bhavaninagar,Indapur,413104.0,MAHARASHTRA,Kirana / Grocery / General Store
281,5208,52346,6,2338,19,0,0,Frequent,4,0,5,0,Bhavaninagar,Indapur,413104.0,MAHARASHTRA,Kirana / Grocery / General Store
282,5209,9496,15,1899,29,0,0,Occasional,4,0,1,0,Bhavaninagar,Indapur,413104.0,MAHARASHTRA,Kirana / Grocery / General Store
283,5211,15549,13,2221,21,0,0,Regular,7,0,0,0,Nimgaon,Indapur,413104.0,MAHARASHTRA,Kirana / Grocery / General Store
284,5212,45632,13,3336,18,0,0,Regular,2,0,4,0,Nimgaon,Indapur,413104.0,MAHARASHTRA,Kirana / Grocery / General Store
285,5213,109375,16,3448,9,0,0,Frequent,13,0,7,0,Nimgaon,Indapur,413104.0,MAHARASHTRA,Kirana / Grocery / General Store
286,5214,30029,14,1456,12,0,0,Frequent,8,0,0,3,Nimgaon,Indapur,413104.0,MAHARASHTRA,Kirana / Grocery / General Store
287,5215,55200,19,1623,14,0,0,Regular,10,0,0,3,Nimgaon,Indapur,413104.0,MAHARASHTRA,Kirana / Grocery / General Store
288,5216,13954,17,1502,15,0,0,Regular,5,0,0,1,Nimgaon,Indapur,413104.0,MAHARASHTRA,Kirana / Grocery / General Store
289,5217,13197,13,1359,21,0,0,Frequent,7,0,0,0,Nimgaon,Indapur,413104.0,MAHARASHTRA,Kirana / Grocery / General Store
290,5218,74032,12,2954,11,0,0,Frequent,9,0,7,0,Nimgaon,Indapur,413104.0,MAHARASHTRA,Kirana / Grocery / General Store
291,5219,113877,12,4123,11,0,0,Frequent,7,0,9,0,Nimgaon,Indapur,413104.0,MAHARASHTRA,Kirana / Grocery / General Store
292,5220,8526,16,1705,30,0,0,Regular,5,0,0,0,Nimgaon,Indapur,413104.0,MAHARASHTRA,Kirana / Grocery / General Store
293,5221,19979,12,1641,19,0,0,Regular,5,0,0,2,Nimgaon,Indapur,413104.0,MAHARASHTRA,Kirana / Grocery / General Store
294,5222,32119,11,1809,14,0,0,Regular,9,0,0,3,Nimgaon,Indapur,413114.0,MAHARASHTRA,Kirana / Grocery / General Store
295,5223,12082,17,1726,15,0,0,Regular,7,0,0,0,Nimgaon,Indapur,413114.0,MAHARASHTRA,Kirana / Grocery / General Store
296,5224,9211,23,1535,22,0,0,Regular,6,0,0,0,Nimgaon,Indapur,413114.0,MAHARASHTRA,Kirana / Grocery / General Store
297,5225,14892,28,1712,19,0,0,Regular,8,0,0,0,Nimgaon,Indapur,413114.0,MAHARASHTRA,Kirana / Grocery / General Store
298,5226,4539,12,1186,18,0,0,Regular,3,0,0,0,Nimgaon,Indapur,413114.0,MAHARASHTRA,Kirana / Grocery / General Store
299,5227,44264,30,4479,17,0,0,Regular,7,0,2,0,Bhigvan,Indapur,413130.0,MAHARASHTRA,Kirana / Grocery / General Store
300,5228,26666,11,2424,15,0,0,Regular,8,0,2,1,Bhigvan,Indapur,413130.0,MAHARASHTRA,Kirana / Grocery / General Store
301,5229,46363,13,2747,9,0,0,Frequent,12,0,2,1,Bhigvan,Indapur,413130.0,MAHARASHTRA,Kirana / Grocery / General Store
302,5230,16582,11,1918,14,0,0,Regular,4,0,1,3,Bhigvan,Indapur,413130.0,MAHARASHTRA,Kirana / Grocery / General Store
303,5231,9954,12,1404,16,0,0,Frequent,6,0,0,2,Bhigvan,Indapur,413130.0,MAHARASHTRA,Kirana / Grocery / General Store
304,5232,97871,13,3887,6,0,0,Frequent,18,0,6,0,Bhigvan,Indapur,413130.0,MAHARASHTRA,Kirana / Grocery / General Store
305,5235,35868,12,2510,13,0,0,Frequent,8,0,3,2,Bhigvan,Indapur,413130.0,MAHARASHTRA,Kirana / Grocery / General Store
306,5236,0,10,3805,11,0,0,Frequent,8,0,6,1,Bhigvan,,,,
307,5237,13966,11,2327,22,0,0,Occasional,4,0,1,1,Bhigvan,Indapur,413130.0,MAHARASHTRA,Kirana / Grocery / General Store
308,5238,10287,11,1469,18,0,0,Regular,4,0,0,3,Bhigvan,Indapur,413130.0,MAHARASHTRA,Kirana / Grocery / General Store
309,5239,7408,13,1852,19,0,0,Regular,3,0,0,1,Bhigvan,Indapur,413130.0,MAHARASHTRA,Kirana / Grocery / General Store
310,5240,26287,16,3285,14,0,0,Regular,6,0,2,0,Bhigvan,Indapur,413130.0,MAHARASHTRA,Kirana / Grocery / General Store
311,5241,26381,12,1787,13,0,0,Frequent,6,0,2,4,Bhigvan,Indapur,413130.0,MAHARASHTRA,Kirana / Grocery / General Store
312,5242,16252,12,4063,19,0,0,Regular,3,0,1,0,Bhigvan,Indapur,413130.0,MAHARASHTRA,Kirana / Grocery / General Store
313,5243,8775,10,1348,24,0,0,Regular,3,0,1,3,Bhigvan,Indapur,413130.0,MAHARASHTRA,Kirana / Grocery / General Store
314,5244,7696,11,1282,19,0,0,Regular,3,0,0,3,Bhigvan,Indapur,413130.0,MAHARASHTRA,Kirana / Grocery / General Store
315,5245,18471,10,2038,16,0,0,Regular,5,0,4,1,Bhigvan,Indapur,413130.0,MAHARASHTRA,Kirana / Grocery / General Store
316,5247,57394,11,2708,8,0,0,Frequent,16,0,1,3,Bhigvan,Indapur,413130.0,MAHARASHTRA,Kirana / Grocery / General Store
317,5248,5650,16,1883,32,0,0,Occasional,3,0,0,0,Bhigvan,Indapur,413130.0,MAHARASHTRA,Kirana / Grocery / General Store
318,5249,51492,23,2219,12,0,0,Frequent,11,0,1,0,Indapur 2,Indapur,413106.0,MAHARASHTRA,Kirana / Grocery / General Store
319,5252,29207,20,1863,25,0,0,Regular,6,1,0,0,Indapur 2,Indapur,413106.0,MAHARASHTRA,Kirana / Grocery / General Store
320,5256,38984,24,2428,21,0,0,Occasional,4,0,0,0,Indapur 2,Indapur,413106.0,MAHARASHTRA,Kirana / Grocery / General Store
321,5257,41400,20,2026,15,0,0,Regular,9,0,0,0,Indapur 2,Indapur,413106.0,MAHARASHTRA,Kirana / Grocery / General Store
322,5258,19174,20,1983,16,0,0,Frequent,9,0,0,0,Indapur 2,Indapur,413106.0,MAHARASHTRA,Kirana / Grocery / General Store
323,5259,63336,22,2224,12,0,0,Regular,14,0,0,0,Indapur 2,Indapur,413106.0,MAHARASHTRA,Kirana / Grocery / General Store
324,5260,50079,21,2534,14,0,0,Regular,10,0,1,0,Indapur 2,Indapur,413106.0,MAHARASHTRA,Kirana / Grocery / General Store
325,5262,80638,22,3048,10,0,0,Frequent,14,0,3,0,Indapur 2,Indapur,413106.0,MAHARASHTRA,Kirana / Grocery / General Store
326,5263,4724,16,1574,11,0,0,Frequent,3,0,0,0,Indapur 2,Indapur,413106.0,MAHARASHTRA,Kirana / Grocery / General Store
327,5264,10400,15,1369,23,0,0,Regular,6,0,0,0,Indapur 2,Indapur,413106.0,MAHARASHTRA,Kirana / Grocery / General Store
328,5265,50399,20,1994,13,0,0,Regular,12,0,0,0,Indapur 2,Indapur,413106.0,MAHARASHTRA,Kirana / Grocery / General Store
329,5266,18141,16,1607,17,0,0,Regular,9,0,0,0,Indapur 2,Indapur,413106.0,MAHARASHTRA,Kirana / Grocery / General Store
330,5267,12276,15,1928,20,0,0,Regular,7,0,1,0,Indapur 2,Indapur,413106.0,MAHARASHTRA,Kirana / Grocery / General Store
331,5268,50595,20,2199,12,0,0,Regular,12,0,0,0,Indapur 2,Indapur,413106.0,MAHARASHTRA,Kirana / Grocery / General Store
332,5269,47782,18,1788,17,0,0,Regular,10,0,0,0,Indapur 2,Indapur,413106.0,MAHARASHTRA,Kirana / Grocery / General Store
333,5270,62734,22,2398,14,0,0,Frequent,12,0,0,0,Indapur 2,Indapur,413106.0,MAHARASHTRA,Kirana / Grocery / General Store
334,5271,41986,14,2463,17,0,0,Regular,6,0,4,0,Indapur 2,Indapur,413106.0,MAHARASHTRA,Kirana / Grocery / General Store
335,5273,14735,16,1637,16,0,0,Regular,9,0,0,0,Indapur 2,Indapur,413106.0,MAHARASHTRA,Kirana / Grocery / General Store
336,5274,3718,14,1462,26,0,0,Occasional,5,0,0,0,Sarpanch Vasti - Gopalwadi,Daund,413801.0,MAHARASHTRA,Kirana / Grocery / General Store
337,5275,6581,13,1594,5,0,0,Frequent,13,0,2,0,Sarpanch Vasti - Gopalwadi,Daund,413801.0,MAHARASHTRA,Kirana / Grocery / General Store
338,5276,25214,17,2684,8,0,0,Frequent,14,0,4,0,Sarpanch Vasti - Gopalwadi,Daund,413801.0,MAHARASHTRA,Kirana / Grocery / General Store
339,5277,1255,12,1209,25,0,0,Occasional,5,0,0,0,Sarpanch Vasti - Gopalwadi,Daund,413801.0,MAHARASHTRA,Kirana / Grocery / General Store
340,5278,3624,12,1533,30,0,0,Occasional,3,0,1,0,Sarpanch Vasti - Gopalwadi,Daund,413801.0,MAHARASHTRA,Kirana / Grocery / General Store
341,5279,6118,12,1382,11,0,0,Frequent,12,0,1,0,Sarpanch Vasti - Gopalwadi,Daund,413801.0,MAHARASHTRA,Kirana / Grocery / General Store
342,5280,5638,11,1906,12,0,0,Frequent,6,0,3,0,Sarpanch Vasti - Gopalwadi,Daund,413801.0,MAHARASHTRA,Kirana / Grocery / General Store
343,5281,6049,14,1556,14,0,0,Regular,6,0,2,0,Sarpanch Vasti - Gopalwadi,Daund,413801.0,MAHARASHTRA,Kirana / Grocery / General Store
344,5282,13317,18,1886,10,0,0,Frequent,14,0,0,0,Sarpanch Vasti - Gopalwadi,Daund,413801.0,MAHARASHTRA,Kirana / Grocery / General Store
345,5283,1176,12,1192,14,0,0,Frequent,4,0,0,0,Sarpanch Vasti - Gopalwadi,Daund,413801.0,MAHARASHTRA,Kirana / Grocery / General Store
346,5284,17137,17,2446,7,0,0,Frequent,18,0,3,0,Sarpanch Vasti - Gopalwadi,Daund,413801.0,MAHARASHTRA,Kirana / Grocery / General Store
347,5285,1211,12,1170,24,0,0,Frequent,3,0,0,0,Sarpanch Vasti - Gopalwadi,Daund,413801.0,MAHARASHTRA,Kirana / Grocery / General Store
348,5286,5927,17,1790,12,0,0,Frequent,11,0,0,0,Sarpanch Vasti - Gopalwadi,Daund,413801.0,MAHARASHTRA,Kirana / Grocery / General Store
349,5287,10682,14,1767,8,0,0,Frequent,13,0,2,0,Sarpanch Vasti - Gopalwadi,Daund,413801.0,MAHARASHTRA,Kirana / Grocery / General Store
350,5288,11396,13,2009,13,0,0,Frequent,6,0,2,0,Sarpanch Vasti - Gopalwadi,Daund,413801.0,MAHARASHTRA,Kirana / Grocery / General Store
351,5289,6951,11,1635,10,0,0,Regular,10,0,2,1,Sarpanch Vasti - Gopalwadi,Daund,413801.0,MAHARASHTRA,Kirana / Grocery / General Store
352,5290,9471,11,1935,15,0,0,Frequent,5,0,3,0,Sarpanch Vasti - Gopalwadi,Daund,413801.0,MAHARASHTRA,Kirana / Grocery / General Store
353,5291,1219,12,1183,13,0,0,Regular,4,0,0,0,Sarpanch Vasti - Gopalwadi,Daund,413801.0,MAHARASHTRA,Kirana / Grocery / General Store
354,5292,5748,11,2393,12,0,0,Regular,7,0,4,0,Sarpanch Vasti - Gopalwadi,Daund,413801.0,MAHARASHTRA,Kirana / Grocery / General Store
355,5293,11027,12,1695,9,0,0,Frequent,10,0,3,0,Sarpanch Vasti - Gopalwadi,Daund,413801.0,MAHARASHTRA,Kirana / Grocery / General Store
356,5294,2487,14,1596,11,0,0,Frequent,6,0,0,1,Sarpanch Vasti - Gopalwadi,Daund,413801.0,MAHARASHTRA,Kirana / Grocery / General Store
357,5295,3235,14,1719,9,0,0,Frequent,8,0,3,1,Sarpanch Vasti - Gopalwadi,Daund,413801.0,MAHARASHTRA,Kirana / Grocery / General Store
358,5296,12280,22,2294,7,0,0,Frequent,19,0,0,1,Sarpanch Vasti - Gopalwadi,Daund,413801.0,MAHARASHTRA,Kirana / Grocery / General Store
359,5297,4885,16,1680,12,0,0,Regular,10,0,0,0,Sarpanch Vasti - Gopalwadi,Daund,413801.0,MAHARASHTRA,Kirana / Grocery / General Store
360,5298,1967,15,1767,10,0,0,Regular,5,0,1,0,Sarpanch Vasti - Gopalwadi,Daund,413801.0,MAHARASHTRA,Kirana / Grocery / General Store
361,5299,7712,17,1710,13,0,0,Regular,9,0,0,1,Sarpanch Vasti - Gopalwadi,Daund,413801.0,MAHARASHTRA,Kirana / Grocery / General Store
362,5300,13765,17,1850,7,0,0,Frequent,18,0,1,0,Sarpanch Vasti - Gopalwadi,Daund,413801.0,MAHARASHTRA,Kirana / Grocery / General Store
363,5302,7329,10,1260,7,0,0,Frequent,15,0,3,0,Sarpanch Vasti - Gopalwadi,Daund,413801.0,MAHARASHTRA,Kirana / Grocery / General Store
364,5303,2487,15,1534,30,0,0,Occasional,4,0,0,0,Sarpanch Vasti - Gopalwadi,Daund,413801.0,MAHARASHTRA,Kirana / Grocery / General Store
365,5304,26382,19,2472,5,0,0,Frequent,24,0,5,0,Sarpanch Vasti - Gopalwadi,Daund,413801.0,MAHARASHTRA,Kirana / Grocery / General Store
366,5305,8837,6,1969,14,0,0,Frequent,4,0,6,0,Sarpanch Vasti - Gopalwadi,Daund,413801.0,MAHARASHTRA,Kirana / Grocery / General Store
367,5306,6660,9,1518,7,0,0,Frequent,7,0,2,3,Sarpanch Vasti - Gopalwadi,Daund,413801.0,MAHARASHTRA,Kirana / Grocery / General Store
368,5307,8287,17,1760,9,0,0,Frequent,15,0,0,0,Kurkumbh,Daund,413802.0,MAHARASHTRA,Kirana / Grocery / General Store
369,5308,5651,14,1736,14,0,0,Regular,8,0,0,2,Kurkumbh,Daund,413802.0,MAHARASHTRA,Kirana / Grocery / General Store
370,5309,7635,11,2142,9,0,0,Frequent,8,0,6,1,Kurkumbh,Daund,413802.0,MAHARASHTRA,Kirana / Grocery / General Store
371,5310,1176,13,1362,14,0,0,Regular,7,0,0,0,Kurkumbh,Daund,413802.0,MAHARASHTRA,Kirana / Grocery / General Store
372,5311,3024,13,1758,9,0,0,Frequent,10,0,2,0,Kurkumbh,Daund,413802.0,MAHARASHTRA,Kirana / Grocery / General Store
373,5312,2060,13,1763,16,0,0,Frequent,6,0,1,0,Kurkumbh,Daund,413802.0,MAHARASHTRA,Kirana / Grocery / General Store
374,5313,6138,7,1801,16,0,0,Regular,4,0,3,0,Kurkumbh,Daund,413802.0,MAHARASHTRA,Kirana / Grocery / General Store
375,5314,2411,12,1750,14,0,0,Regular,7,0,2,0,Kurkumbh,Daund,413802.0,MAHARASHTRA,Kirana / Grocery / General Store
376,5315,1986,32,2213,3,0,0,Frequent,2,0,0,0,Kurkumbh,Daund,413802.0,MAHARASHTRA,Kirana / Grocery / General Store
377,5316,1176,12,1614,26,0,0,Frequent,3,0,1,0,Kurkumbh,Daund,413802.0,MAHARASHTRA,Kirana / Grocery / General Store
378,5317,0,10,1568,16,0,0,Regular,2,0,1,1,Kurkumbh,Daund,413802.0,MAHARASHTRA,Kirana / Grocery / General Store
379,5318,3594,16,1529,18,0,0,Regular,7,0,0,0,Kurkumbh,Daund,413802.0,MAHARASHTRA,Kirana / Grocery / General Store
380,5320,2421,24,2698,47,0,0,Occasional,3,0,0,0,Kurkumbh,Daund,413802.0,MAHARASHTRA,Kirana / Grocery / General Store
381,5321,7055,18,1836,8,0,0,Frequent,10,0,0,0,Kurkumbh,Daund,413802.0,MAHARASHTRA,Kirana / Grocery / General Store
382,5322,2463,11,3072,26,0,0,Occasional,3,0,2,0,Kurkumbh,Daund,413802.0,MAHARASHTRA,Kirana / Grocery / General Store
383,5323,5990,13,1864,14,0,0,Regular,8,0,2,0,Kurkumbh,Daund,413802.0,MAHARASHTRA,Kirana / Grocery / General Store
384,5324,1175,9,1313,18,0,0,Regular,4,0,1,1,Kurkumbh,Daund,413802.0,MAHARASHTRA,Kirana / Grocery / General Store
385,5325,4825,11,1885,12,0,0,Regular,7,0,3,1,Kurkumbh,Daund,413802.0,MAHARASHTRA,Kirana / Grocery / General Store
386,5326,7891,22,2466,12,0,0,Regular,10,0,1,0,Kurkumbh,Daund,413802.0,MAHARASHTRA,Kirana / Grocery / General Store
387,5328,1986,20,2261,15,0,0,Frequent,7,0,1,0,Kurkumbh,Daund,413802.0,MAHARASHTRA,Kirana / Grocery / General Store
388,5330,1529,10,1400,14,0,0,Frequent,5,0,1,0,Kurkumbh,Daund,413802.0,MAHARASHTRA,Kirana / Grocery / General Store
389,5331,0,12,1220,13,0,0,Regular,6,0,0,0,Patas - Varvand,Indapur,412219.0,MAHARASHTRA,Kirana / Grocery / General Store
390,5332,0,12,1370,12,0,0,Regular,5,0,0,0,Patas - Varvand,Indapur,412219.0,MAHARASHTRA,Kirana / Grocery / General Store
391,5334,0,12,1196,10,0,0,Regular,4,0,0,0,Patas - Varvand,Indapur,412219.0,MAHARASHTRA,Kirana / Grocery / General Store
392,5335,0,16,1676,14,0,0,Regular,5,0,0,0,Patas - Varvand,Indapur,412219.0,MAHARASHTRA,Kirana / Grocery / General Store
